FoodCode	Main.food.description	ModCode
27343480	Chicken or turkey, noodles, and vegetables (excluding carrots, broccoli, andor dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)	0
27343510	Chicken or turkey, noodles, and vegetables (including carrots, broccoli, andor dark-green leafy), tomato-based sauce (mixture)	0
27343520	Chicken or turkey, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture)	0
27343910	Chicken or turkey chow mein or chop suey with noodles	0
27343950	Chicken or turkey, noodles, and vegetables (including carrots, broccoli, andor dark-green leafy), cheese sauce (mixture)	0
27343960	Chicken or turkey, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture)	0
27345010	Chicken or turkey, rice, and vegetables (including carrots, broccoli, andor dark-green leafy), no sauce (mixture)	0
27345020	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)	0
27345210	Chicken or turkey, rice, and vegetables (including carrots, broccoli, andor dark-green leafy), gravy (mixture)	0
27345220	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture)	0
27345230	Chicken or turkey, rice, corn, and cheese, with gravy	0
27345310	Chicken or turkey, rice, and vegetables (including carrots, broccoli, andor dark-green leafy), soy-based sauce (mixture)	0
27345320	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), soy-based sauce (mixture)	0
27345410	Chicken or turkey, rice, and vegetables (including carrots, broccoli, andor dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)	0
27345420	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)	0
27345440	Chicken or turkey, rice, and vegetables (including carrots, broccoli, andor dark-green leafy), cheese sauce (mixture)	0
27345450	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture)	0
27345510	Chicken or turkey, rice, and vegetables (including carrots, broccoli, andor dark-green leafy), tomato-based sauce (mixture)	0
27345520	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture)	0
27347100	Chicken or turkey pot pie	0
27347200	Chicken or turkey, stuffing, and vegetables (including carrots, broccoli, andor dark-green leafy), no sauce (mixture)	0
27347210	Chicken or turkey,stuffing, and vegetables (excluding carrots, broccoli, and dark green leafy), no sauce (mixture)	0
27347220	Chicken or turkey, stuffing, and vegetables (including carrots, broccoli, andor dark-green leafy), gravy (mixture)	0
27347230	Chicken or turkey, stuffing, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture)	0
27347240	Chicken or turkey, dumplings, and vegetables (including carrots, broccoli, andor dark green leafy), gravy (mixture)	0
27347250	Chicken or turkey, dumplings, and vegetables (excluding carrots, broccoli, and dark green leafy), gravy (mixture)	0
27348100	Chicken fricassee, Puerto Rican style (Fricase de pollo)	0
27350020	Paella with seafood	0
27350030	Seafood stew with potatoes and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-base sauce	0
27350050	Shrimp chow mein or chop suey with noodles	0
27350060	Shrimp creole, with rice	0
27350070	Tuna pot pie	0
27350080	Tuna noodle casserole with vegetables, cream or white sauce	0
27350090	Fish, noodles, and vegetables (including carrots, broccoli, andor dark green leafy), cheese sauce (mixture)	0
27350100	Fish, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture)	0
27350110	Bouillabaisse	0
27350200	Oyster pie	0
27350310	Seafood stew with potatoes and vegetables (including carrots, broccoli, andor dark-green leafy), tomato-base sauce	0
27350410	Tuna noodle casserole with vegetables and (mushroom) soup	0
27351010	Codfish with starchy vegetables, Puerto Rican style (Serenata de bacalao) (mixture)	0
27351020	Codfish salad, Puerto Rican style (Gazpacho de bacalao)	0
27351030	Stewed codfish, Puerto Rican style (Bacalao guisado)	0
27351040	Biscayne codfish, Puerto Rican style (Bacalao a la Vizcaina)	0
27351050	Codfish salad, Puerto Rican style (Ensalada de bacalao)	0
27360000	Stew, NFS	0
27360010	Goulash, NFS	0
27360050	Meat pie, NFS	0
27360080	Chow mein or chop suey, NS as to type of meat, with noodles	0
27360090	Paella, NFS	0
27360100	Brunswick stew	0
27360120	Chow mein or chop suey, various types of meat, with noodles	0
27361010	Stewed variety meats, Puerto Rican style (mostly liver) (Gandinga)	0
27362000	Stewed tripe, Puerto Rican style, with potatoes (Mondongo)	0
27363000	Gumbo with rice (New Orleans type with shellfish, pork, andor poultry, tomatoes, okra, rice)	0
27363100	Jambalaya with meat and rice	0
27410210	Beef and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), no sauce (mixture)	0
27410220	Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)	0
27410250	Beef shish kabob with vegetables, excluding potatoes	0
27411100	Beef with vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0
27411120	Swiss steak	0
27411150	Beef rolls, stuffed with vegetables or meat mixture, tomato-based sauce	0
27411200	Beef with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0
27414100	Beef with vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), (mushroom) soup (mixture)	0
27414200	Beef with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), (mushroom) soup (mixture)	0
27415100	Beef and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), soy-based sauce (mixture)	0
27415110	Beef and broccoli	0
27415120	Beef, tofu, and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), soy-based sauce (mixture)	0
27415130	Szechuan beef	0
27415140	Hunan beef	0
27415150	Beef chow mein or chop suey, no noodles	0
27415170	Kung Pao beef	0
27415200	Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)	0
27415220	Beef, tofu, and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)	0
27416100	Beef and vegetables, Hawaiian style (mixture)	0
27416150	Pepper steak	0
27416200	Beef, ground, with egg and onion (mixture)	0
27416250	Beef salad	0
27416300	Beef taco filling: beef, cheese, tomato, taco sauce	0
27416400	Sukiyaki (stir fried beef and vegetables in soy sauce)	0
27416450	Beef and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), gravy (mixture)	0
27416500	Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), gravy (mixture)	0
27418110	Seasoned shredded soup meat (Ropa vieja, sopa de carne ripiada)	0
27418210	Puerto Rican style beef stew with vegetables, excluding potatoes (Carne a la Judia)	0
27418310	Corned beef with tomato sauce and onion, Puerto Rican style (mixture)	0
27418410	Beef steak with onions, Puerto Rican style (mixture) (Biftec encebollado)	0
27420010	Cabbage with ham hocks (mixture)	0
27420020	Ham or pork salad	0
27420040	Frankfurters or hot dogs and sauerkraut (mixture)	0
27420060	Pork and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), no sauce (mixture)	0
27420080	Greens with ham or pork (mixture)	0
27420100	Pork, tofu, and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), soy-base sauce (mixture)	0
27420110	Pork and vegetables, Hawaiian style (mixture)	0
27420120	Pork and watercress with soy-based sauce (mixture)	0
27420150	Kung Pao pork	0
27420160	Moo Shu (Mu Shi) Pork, without Chinese pancake	0
27420170	Pork and onions with soy-based sauce (mixture)	0
27420200	Pork hash, Hawaiian style-ground pork, vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce	0
27420250	Ham and vegetables (including carrots, broccoli, andor dark- green leafy (no potatoes)), no sauce (mixture)	0
27420270	Ham and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)	0
27420350	Pork and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)	0
27420370	Pork, tofu, and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)	0
27420390	Pork chow mein or chop suey, no noodles	0
27420400	Pork and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0
27420410	Pork and vegetables (excluding carrots, broccoli, and dark- green leafy (no potatoes)), tomato-based sauce (mixture)	0
27420450	Sausage and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0
27420460	Sausage and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0
27420470	Sausage and peppers, no sauce (mixture)	0
27420500	Pork and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), soy-based sauce (mixture)	0
27420510	Pork and vegetables (excluding carrots, broccoli, and dark- green leafy (no potatoes)), soy-based sauce (mixture)	0
27420520	Pork shish kabob with vegetables, excluding potatoes	0
27421010	Stuffed christophine, Puerto Rican style (Chayote relleno)	0
27422010	Pork chop stewed with vegetables, Puerto Rican style (mixture) (Chuletas a la jardinera)	0
27430400	Lamb or mutton stew with vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), gravy	0
27430410	Lamb or mutton stew with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), gravy	0
27430500	Veal goulash with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), tomato-base sauce	0
27430510	Veal goulash with vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), tomato-base sauce	0
27430580	Veal with vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), cream or white sauce	0
27430590	Veal with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), cream or white sauce	0
27430610	Lamb shish kabob with vegetables, excluding potatoes	0
27440110	Chicken or turkey and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), no sauce (mixture)	0
27440120	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)	0
27440130	Chicken or turkey shish kabob with vegetables, excluding potatoes	0
27441120	Chicken or turkey creole, without rice	0
27442110	Chicken or turkey and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), gravy (mixture)	0
27442120	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), gravy (mixture)	0
27443110	Chicken or turkey a la king with vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), cream, white, or soup-based sauce	0
27443120	Chicken or turkey a la king with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), cream, white, or soup-based sauce	0
27443150	Chicken or turkey divan	0
27445110	Chicken or turkey and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), soy-based sauce (mixture)	0
27445120	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)	0
27445125	Chicken or turkey and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0
27445130	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0
27445150	General Tso chicken	0
27445180	Moo Goo Gai Pan	0
27445220	Kung pao chicken	0
27445250	Almond chicken	0
27446100	Chicken or turkey chow mein or chop suey, no noodles	0
27446200	Chicken or turkey salad, made with mayonnaise	0
27446205	Chicken or turkey salad with nuts andor fruits	0
27446220	Chicken or turkey salad with egg	0
27446225	Chicken or turkey salad, made with light mayonnaise	0
27446230	Chicken or turkey salad, made with mayonnaise-type salad dressing	0
27446235	Chicken or turkey salad, made with light mayonnaise-type salad dressing	0
27446240	Chicken or turkey salad, made with creamy dressing	0
27446245	Chicken or turkey salad, made with light creamy dressing	0
27446250	Chicken or turkey salad, made with Italian dressing	0
27446255	Chicken or turkey salad, made with light Italian dressing	0
27446260	Chicken or turkey salad, made with any type of fat free dressing	0
27446300	Chicken or turkey garden salad (chicken andor turkey, tomato andor carrots, other vegetables), no dressing	0
27446310	Chicken or turkey garden salad (chicken andor turkey, other vegetables excluding tomato and carrots), no dressing	0
27446315	Chicken or turkey garden salad with bacon and cheese (chicken andor turkey, bacon, cheese, lettuce andor greens, tomato andor carrots, other vegetables), no dressing	0
27446320	Chicken or turkey (breaded, fried) garden salad with bacon and cheese (chicken andor turkey, bacon, cheese, lettuce andor greens, tomato andor carrots, other vegetables), no dressing	0
27446330	Chicken or turkey garden salad with cheese (chicken andor turkey, cheese, lettuce andor greens, tomato andor carrots, other vegetables), no dressing	0
27446332	Chicken or turkey (breaded, fried) garden salad with cheese (chicken andor turkey, cheese, lettuce andor greens, tomato andor carrots, other vegetables), no dressing	0
27446350	Asian chicken or turkey garden salad (chicken andor turkey, lettuce, fruit, nuts), no dressing	0
27446355	Asian chicken or turkey garden salad with crispy noodles (chicken andor turkey, lettuce, fruit, nuts, crispy noodles), no dressing	0
27446360	Chicken or turkey caesar garden salad (chicken andor turkey, lettuce, tomato, cheese), no dressing	0
27446362	Chicken or turkey (breaded, fried) caesar garden salad (chicken andor turkey, lettuce, tomatoes, cheese), no dressing	0
27446400	Chicken or turkey and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), cheese sauce (mixture)	0
