FoodCodes	drxfcsd	Main.food.description	Old.Main.food.description	ModCode	FoodID
27150100	SHRIMP CURRY	Shrimp_curry	Shrimp curry	0	27150100.0
27150110	SHRIMP COCKTAIL (SHRIMP W/ COCKTAIL SAUCE)	Shrimp_cocktail_shrimp_with_cocktail_sauce_	Shrimp cocktail (shrimp with cocktail sauce)	0	27150110.0
27150120	TUNA W/ CREAM OR WHITE SAUCE (MIXTURE)	Tuna_with_cream_or_white_sauce_mixture_	Tuna with cream or white sauce (mixture)	0	27150120.0
27150130	SEAFOOD NEWBURG (INCLUDE CRABMEAT THERMIDOR)	Seafood_newburg	Seafood newburg	0	27150130.0
27150140	CLAM SAUCE, WHITE	Clam_sauce_white	Clam sauce, white	0	27150140.0
27150160	SHRIMP W/ LOBSTER SAUCE (MIXTURE)	Shrimp_with_lobster_sauce_mixture_	Shrimp with lobster sauce (mixture)	0	27150160.0
27150170	SWEET  SOUR SHRIMP	Sweet_and_sour_shrimp	Sweet and sour shrimp	0	27150170.0
27150190	LOBSTER SAUCE (BROTH-BASED)	Lobster_sauce_broth_based_	Lobster sauce (broth-based)	0	27150190.0
27150200	OYSTER SCE (WHITE SCE-BASED)	Oyster_sauce_white_sauce_based_	Oyster sauce (white sauce-based)	0	27150200.0
27150210	FISH SAUCE (BAGOONG)	Fish_sauce_bagoong_	Fish sauce (bagoong)	0	27150210.0
27150230	SHRIMP SCAMPI	Shrimp_scampi	Shrimp scampi	0	27150230.0
27150250	FISH MOOCHIM (KOREAN STYLE), DRIED FISH W/ SOY SCE	Fish_moochim_Korean_style_dried_fish_with_soy_sauce	Fish moochim (Korean style), dried fish with soy sauce	0	27150250.0
27150310	FISH W/ TOMATO-BASED SAUCE (MIXTURE)	Fish_with_tomato_based_sauce_mixture_	Fish with tomato-based sauce (mixture)	0	27150310.0
27150320	FISH CURRY	Fish_curry	Fish curry	0	27150320.0
27150330	MUSSELS W/ TOMATO-BASED SAUCE (MIXTURE)	Mussels_with_tomato_based_sauce_mixture_	Mussels with tomato-based sauce (mixture)	0	27150330.0
27150350	SARDINES W/ TOMATO-BASED SAUCE (MIXTURE)	Sardines_with_tomato_based_sauce_mixture_	Sardines with tomato-based sauce (mixture)	0	27150350.0
27150370	SARDINES W/ MUSTARD SAUCE (MIXTURE)	Sardines_with_mustard_sauce_mixture_	Sardines with mustard sauce (mixture)	0	27150370.0
27150410	SHRIMP TERIYAKI	Shrimp_teriyaki_shrimp_with_soy_based_sauce_mixture_	Shrimp teriyaki (shrimp with soy-based sauce) (mixture)	0	27150410.0
27150510	SCALLOPS W/ CHEESE SAUCE (MIXTURE)	Scallops_with_cheese_sauce_mixture_	Scallops with cheese sauce (mixture)	0	27150510.0
27151030	MARINATED FISH (CEVICHE)	Marinated_fish_Ceviche_	Marinated fish (Ceviche)	0	27151030.0
27151040	CRABS IN TOMATO-BASED SAUCE, PUERTO RICAN STYLE	Crabs_in_tomato_based_sauce_Puerto_Rican_style_mixture_Salmorejo_de_jueyes_	Crabs in tomato-based sauce, Puerto Rican style (mixture) (Salmorejo de jueyes)	0	27151040.0
27151050	SHRIMP IN GARLIC SAUCE, P.R. (CAMARONES AL AJILLO)	Shrimp_in_garlic_sauce_Puerto_Rican_style_mixture_Camarones_al_ajillo_	Shrimp in garlic sauce, Puerto Rican style (mixture) (Camarones al ajillo)	0	27151050.0
27151070	STEWED CODFISH, P.R.	Stewed_codfish_Puerto_Rican_style	Stewed codfish, Puerto Rican style	0	27151070.0
27160010	MEAT W/ BARBECUE SAUCE, NS AS TO TYPE OF MEAT	Meat_with_barbecue_sauce_NS_as_to_type_of_meat_mixture_	Meat with barbecue sauce, NS as to type of meat (mixture)	0	27160010.0
27160100	MEATBALLS, NS AS TO TYPE OF MEAT, W/ SAUCE	Meatballs_NS_as_to_type_of_meat_with_sauce_mixture_	Meatballs, NS as to type of meat, with sauce (mixture)	0	27160100.0
27161010	MEAT LOAF, P.R. (ALBONDIGON)	Puerto_Rican_style_meat_loaf_Albondigon_	Puerto Rican style meat loaf (Albondigon)	0	27161010.0
27162010	MEAT W/ TOMATO-BASED SAUCE	Meat_with_tomato_based_sauce_mixture_	Meat with tomato-based sauce (mixture)	0	27162010.0
27162050	SPAGHETTI SAUCE W/ COMBINATION OF MEATS, HOMEMADE	Spaghetti_sauce_with_combination_of_meats_homemade_style	Spaghetti sauce with combination of meats, homemade-style	0	27162050.0
27162060	SPAGHETTI SAUCE W/ MEAT  VEGETABLES, HOMEMADE-STYLE	Spaghetti_sauce_with_meat_and_vegetables_homemade_style	Spaghetti sauce with meat and vegetables, homemade-style	0	27162060.0
27162500	STEWED SEASONED GROUND BEEF  PORK, MEXICAN	Stewed_seasoned_ground_beef_and_pork_Mexican_style_Picadillo_de_carne_de_rez_y_puerco_	Stewed, seasoned, ground beef and pork, Mexican style (Picadillo de carne de rez y puerco)	0	27162500.0
27163010	MEAT W/ GRAVY, NS AS TO TYPE OF MEAT (MIXTURE)	Meat_with_gravy_NS_as_to_type_of_meat_mixture_	Meat with gravy, NS as to type of meat (mixture)	0	27163010.0
27211000	BEEF  POTATOES, NO SAUCE (MIXTURE)	Beef_and_potatoes_no_sauce_mixture_	Beef and potatoes, no sauce (mixture)	0	27211000.0
27211100	BEEF STEW W/ POTATOES, TOMATO-BASED SAUCE	Beef_stew_with_potatoes_tomato_based_sauce_mixture_	Beef stew with potatoes, tomato-based sauce (mixture)	0	27211100.0
27211110	MEXICAN BEEF STEW W/POT,TOM SCE (CARNE GUISADA CON)	Mexican_style_beef_stew_with_potatoes_tomato_based_sauce_mixture_Carne_guisada_con_papas_	Mexican style beef stew with potatoes, tomato-based sauce (mixture) (Carne guisada con papas)	0	27211110.0
27211150	BEEF GOULASH W/ POTATOES (INCL BEEF GOULASH, NFS)	Beef_goulash_with_potatoes	Beef goulash with potatoes	0	27211150.0
27211190	BEEF  POTATOES W/ CREAM, WHITE, MUSHROOM SOUP SCE (MIXTURE)	Beef_and_potatoes_with_cream_sauce_white_sauce_or_mushroom_soup_based_sauce_mixture_	Beef and potatoes with cream sauce, white sauce or mushroom soup-based sauce (mixture)	0	27211190.0
27211200	BEEF STEW W/ POTATOES, GRAVY	Beef_stew_with_potatoes_gravy	Beef stew with potatoes, gravy	0	27211200.0
27211300	BEEF (ROAST) HASH	Beef_roast_hash	Beef (roast) hash	0	27211300.0
27211400	CORNED BEEF HASH	Corned_beef_hash	Corned beef hash	0	27211400.0
27211500	BEEF  POTATOES W/ CHEESE SAUCE (MIXTURE)	Beef_and_potatoes_with_cheese_sauce_mixture_	Beef and potatoes with cheese sauce (mixture)	0	27211500.0
27211550	STEWED SEASONED GROUND BEEF W/ POTATOES, MEXICAN	Stewed_seasoned_ground_beef_with_potatoes_Mexican_style_Picadillo_de_carne_de_rez_con_papas_	Stewed, seasoned, ground beef with potatoes, Mexican style (Picadillo de carne de rez con papas)	0	27211550.0
27212000	BEEF  NOODLES, NO SAUCE	Beef_and_noodles_no_sauce_mixture_	Beef and noodles, no sauce (mixture)	0	27212000.0
27212050	BEEF  MACARONI WITH CHEESE SAUCE (MIXTURE)	Beef_and_macaroni_with_cheese_sauce_mixture_	Beef and macaroni with cheese sauce (mixture)	0	27212050.0
27212100	BEEF  NOODLES W/ TOMATO-BASED SAUCE (MIXTURE)	Beef_and_noodles_with_tomato_based_sauce_mixture_	Beef and noodles with tomato-based sauce (mixture)	0	27212100.0
27212120	CHILI CON CARNE W/ BEANS  MACARONI	Chili_con_carne_with_beans_and_macaroni	Chili con carne with beans and macaroni	0	27212120.0
27212150	BEEF GOULASH W/ NOODLES	Beef_goulash_with_noodles	Beef goulash with noodles	0	27212150.0
27212200	BEEF  NOODLES W/ GRAVY (MIXTURE)	Beef_and_noodles_with_gravy_mixture_	Beef and noodles with gravy (mixture)	0	27212200.0
27212300	BEEF  NOODLES W/ CREAM OR WHITE SAUCE (MIXTURE)	Beef_and_noodles_with_cream_or_white_sauce_mixture_	Beef and noodles with cream or white sauce (mixture)	0	27212300.0
27212350	BEEF STROGANOFF W/ NOODLES	Beef_stroganoff_with_noodles	Beef stroganoff with noodles	0	27212350.0
27212400	BEEF  NOODLES W/ (MUSHROOM) SOUP (MIXTURE)	Beef_and_noodles_with_mushroom_soup_mixture_	Beef and noodles with (mushroom) soup (mixture)	0	27212400.0
27212500	BEEF AND NOODLES WITH SOY-BASED SAUCE (MIXTURE)	Beef_and_noodles_with_soy_based_sauce_mixture_	Beef and noodles with soy-based sauce (mixture)	0	27212500.0
27213000	BEEF  RICE, NO SAUCE (MIXTURE)	Beef_and_rice_no_sauce_mixture_	Beef and rice, no sauce (mixture)	0	27213000.0
27213100	BEEF  RICE W/ TOMATO-BASED SAUCE (MIXTURE)	Beef_and_rice_with_tomato_based_sauce_mixture_	Beef and rice with tomato-based sauce (mixture)	0	27213100.0
27213120	PORCUPINE BALLS W/ TOMATO-BASED SAUCE (MIXTURE)	Porcupine_balls_with_tomato_based_sauce_mixture_	Porcupine balls with tomato-based sauce (mixture)	0	27213120.0
27213150	CHILI CON CARNE W/ BEANS  RICE	Chili_con_carne_with_beans_and_rice	Chili con carne with beans and rice	0	27213150.0
27213200	BEEF  RICE W/ GRAVY (MIXTURE)	Beef_and_rice_with_gravy_mixture_	Beef and rice with gravy (mixture)	0	27213200.0
27213300	BEEF  RICE W/ CREAM SAUCE (MIXTURE)	Beef_and_rice_with_cream_sauce_mixture_	Beef and rice with cream sauce (mixture)	0	27213300.0
27213400	BEEF  RICE W/ (MUSHROOM) SOUP (MIXTURE)	Beef_and_rice_with_mushroom_soup_mixture_	Beef and rice with (mushroom) soup (mixture)	0	27213400.0
27213420	PORCUPINE BALLS W/ (MUSHROOM) SOUP (MIXTURE)	Porcupine_balls_with_mushroom_soup_mixture_	Porcupine balls with (mushroom) soup (mixture)	0	27213420.0
27213500	BEEF  RICE W/ SOY-BASED SAUCE (MIXTURE)	Beef_and_rice_with_soy_based_sauce_mixture_	Beef and rice with soy-based sauce (mixture)	0	27213500.0
27213600	BEEF AND RICE WITH CHEESE SAUCE (MIXTURE)	Beef_and_rice_with_cheese_sauce_mixture_	Beef and rice with cheese sauce (mixture)	0	27213600.0
27214100	MEAT LOAF MADE W/ BEEF	Meat_loaf_made_with_beef	Meat loaf made with beef	0	27214100.0
27214110	MEAT LOAF W/ BEEF, W/ TOMATO SAUCE	Meat_loaf_made_with_beef_with_tomato_based_sauce	Meat loaf made with beef, with tomato-based sauce	0	27214110.0
27214300	BEEF WELLINGTON	Beef_wellington	Beef wellington	0	27214300.0
27214500	CORNED BEEF PATTY	Corned_beef_patty	Corned beef patty	0	27214500.0
27214600	CREAMED DRIED BEEF ON TOAST	Creamed_dried_beef_on_toast	Creamed dried beef on toast	0	27214600.0
27218110	STUFFED POT ROAST (LARDED MEAT) W/ POTATOES, P.R.	Puerto_Rican_style_stuffed_pot_roast_larded_meat_with_potatoes_Carne_mechada_con_papas_boliche_	Puerto Rican style stuffed pot roast (larded meat) with potatoes (Carne mechada con papas boliche)	0	27218110.0
27218210	BEEF STEW, P.R. W/ POTATOES (CARNE GUISADA CON PAPAS)	Puerto_Rican_style_beef_stew_with_potatoes_Carne_guisada_con_papas_	Puerto Rican style beef stew with potatoes (Carne guisada con papas)	0	27218210.0
27218310	STEWED CORNED BEEF, P.R. (CORNED BEEF GUISADO)	Stewed_corned_beef_Puerto_Rican_style_Corned_beef_guisado_	Stewed corned beef, Puerto Rican style (Corned beef guisado)	0	27218310.0
27220010	MEAT LOAF MADE W/ HAM (NOT LUNCHEON MEAT)	Meat_loaf_made_with_ham_not_luncheon_meat_	Meat loaf made with ham (not luncheon meat)	0	27220010.0
27220020	HAM  NOODLES W/ CREAM OR WHITE SAUCE (MIXTURE)	Ham_and_noodles_with_cream_or_white_sauce_mixture_	Ham and noodles with cream or white sauce (mixture)	0	27220020.0
27220030	HAM  RICE W/ (MUSHROOM) SOUP (MIXTURE)	Ham_and_rice_with_mushroom_soup_mixture_	Ham and rice with (mushroom) soup (mixture)	0	27220030.0
27220050	HAM OR PORK  W/ STUFFING	Ham_or_pork_with_stuffing_mixture_	Ham or pork with stuffing (mixture)	0	27220050.0
27220080	HAM CROQUETTE	Ham_croquette	Ham croquette	0	27220080.0
27220110	PORK  RICE W/ TOMATO-BASED SAUCE (MIXTURE)	Pork_and_rice_with_tomato_based_sauce_mixture_	Pork and rice with tomato-based sauce (mixture)	0	27220110.0
27220120	SAUSAGE  RICE W/ TOMATO-BASED SAUCE (MIXTURE)	Sausage_and_rice_with_tomato_based_sauce_mixture_	Sausage and rice with tomato-based sauce (mixture)	0	27220120.0
27220150	SAUSAGE  RICE W/ (MUSHROOM) SOUP (MIXTURE)	Sausage_and_rice_with_mushroom_soup_mixture_	Sausage and rice with (mushroom) soup (mixture)	0	27220150.0
27220170	SAUSAGE  RICE W/ CHEESE SAUCE (MIXTURE)	Sausage_and_rice_with_cheese_sauce_mixture_	Sausage and rice with cheese sauce (mixture)	0	27220170.0
27220190	SAUSAGE  NOODLES W/ CREAM OR WHITE SAUCE (MIXTURE)	Sausage_and_noodles_with_cream_or_white_sauce_mixture_	Sausage and noodles with cream or white sauce (mixture)	0	27220190.0
27220210	HAM  NOODLES, NO SAUCE (MIXTURE)	Ham_and_noodles_no_sauce_mixture_	Ham and noodles, no sauce (mixture)	0	27220210.0
27220310	HAM  RICE, NO SAUCE (MIXTURE)	Ham_or_pork_and_rice_no_sauce_mixture_	Ham or pork and rice, no sauce (mixture)	0	27220310.0
27220510	HAM/PORK  POTATOES W/ GRAVY (MIXTURE)	Ham_or_pork_and_potatoes_with_gravy_mixture_	Ham or pork and potatoes with gravy (mixture)	0	27220510.0
27220520	PORK  POTATOES W/ CHEESE SAUCE	Ham_or_pork_and_potatoes_with_cheese_sauce_mixture_	Ham or pork and potatoes with cheese sauce (mixture)	0	27220520.0
27221100	STEWED PIGS FEET, P.R. (PATITAS DE CERDO GUISADAS)	Stewed_pigs_feet_Puerto_Rican_style_Patitas_de_cerdo_guisadas_	Stewed pigs feet, Puerto Rican style (Patitas de cerdo guisadas)	0	27221100.0
27221110	STUFFED PORK ROAST, P.R.	Stuffed_pork_roast_Puerto_Rican_style	Stuffed pork roast, Puerto Rican style	0	27221110.0
27221150	MEXICAN STYLE PORK STEW W/POT,TOM-BASE SCE(MIXTURE)	Mexican_style_pork_stew_with_potatoes_tomato_based_sauce_mixture_cerdo_guisado_con_papas_	Mexican style pork stew, with potatoes, tomato-based sauce (mixture) (cerdo guisado con papas)	0	27221150.0
27230010	LAMB LOAF	Lamb_or_mutton_loaf	Lamb or mutton loaf	0	27230010.0
27231000	LAMB OR MUTTON  POTATOES W/ GRAVY (MIXTURE)	Lamb_or_mutton_and_potatoes_with_gravy_mixture_	Lamb or mutton and potatoes with gravy (mixture)	0	27231000.0
27232000	LAMB  POTATOES W/ TOMATO-BASED SAUCE (MIXTURE)	Lamb_or_mutton_and_potatoes_with_tomato_based_sauce_mixture_	Lamb or mutton and potatoes with tomato-based sauce (mixture)	0	27232000.0
27233000	LAMB OR MUTTON  NOODLES W/ GRAVY (MIXTURE)	Lamb_or_mutton_and_noodles_with_gravy_mixture_	Lamb or mutton and noodles with gravy (mixture)	0	27233000.0
27235000	MEAT LOAF MADE WITH VENISON/DEER	Meat_loaf_made_with_venison_deer	Meat loaf made with venison/deer	0	27235000.0
27235750	VEAL  NOODLES W/ CREAM/WHITE SCE (MIXTURE)	Veal_and_noodles_with_cream_or_white_sauce_mixture_	Veal and noodles with cream or white sauce (mixture)	0	27235750.0
27236000	VENISON/DEER  NOODLE MIXTURE W/ CREAM/WHITE SAUCE	Venison_deer_and_noodles_with_cream_or_white_sauce_mixture_	Venison/deer and noodles with cream or white sauce (mixture)	0	27236000.0
27241000	CHICKEN OR TURKEY HASH	Chicken_or_turkey_hash	Chicken or turkey hash	0	27241000.0
27241010	CHICKEN OR TURKEY  POTATOES W/ GRAVY (MIXTURE)	Chicken_or_turkey_and_potatoes_with_gravy_mixture_	Chicken or turkey and potatoes with gravy (mixture)	0	27241010.0
27242000	CHICKEN OR TURKEY  NOODLES, NO SAUCE (MIXTURE)	Chicken_or_turkey_and_noodles_no_sauce_mixture_	Chicken or turkey and noodles, no sauce (mixture)	0	27242000.0
27242200	CHICKEN OR TURKEY  NOODLES W/ GRAVY (MIXTURE)	Chicken_or_turkey_and_noodles_with_gravy_mixture_	Chicken or turkey and noodles with gravy (mixture)	0	27242200.0
27242250	CHICKEN OR TURKEY  NOODLES W/ (MUSHROOM) SOUP	Chicken_or_turkey_and_noodles_with_mushroom_soup_mixture_	Chicken or turkey and noodles with (mushroom) soup (mixture)	0	27242250.0
27242300	CHICKEN OR TURKEY  NOODLES W/ CREAM OR WHITE SAUCE	Chicken_or_turkey_and_noodles_with_cream_or_white_sauce_mixture_	Chicken or turkey and noodles with cream or white sauce (mixture)	0	27242300.0
27242310	CHICKEN  NOODLES W/ CHEESE SAUCE	Chicken_or_turkey_and_noodles_with_cheese_sauce_mixture_	Chicken or turkey and noodles with cheese sauce (mixture)	0	27242310.0
27242350	CHICKEN OR TURKEY TETRAZZINI	Chicken_or_turkey_tetrazzini	Chicken or turkey tetrazzini	0	27242350.0
27242400	CHICKEN  NOODLES, TOMATO-BASED SAUCE (MIXTURE)	Chicken_or_turkey_and_noodles_tomato_based_sauce_mixture_	Chicken or turkey and noodles, tomato-based sauce (mixture)	0	27242400.0
27242500	CHICKEN OR TURKEY AND NOODLES WITH SOY-BASED SAUCE (MIXTURE)	Chicken_or_turkey_and_noodles_with_soy_based_sauce_mixture_	Chicken or turkey and noodles with soy-based sauce (mixture)	0	27242500.0
27243000	CHICKEN  RICE, NO SAUCE (MIXTURE)	Chicken_or_turkey_and_rice_no_sauce_mixture_	Chicken or turkey and rice, no sauce (mixture)	0	27243000.0
27243300	CHICKEN  RICE W/ CREAM SAUCE (MIXTURE)	Chicken_or_turkey_and_rice_with_cream_sauce_mixture_	Chicken or turkey and rice with cream sauce (mixture)	0	27243300.0
27243400	CHICKEN  RICE W/ (MUSHROOM) SOUP-BASED SAUCE	Chicken_or_turkey_and_rice_with_mushroom_soup_mixture_	Chicken or turkey and rice with (mushroom) soup (mixture)	0	27243400.0
27243500	CHICKEN  RICE W/ TOMATO-BASED SAUCE (MIXTURE)	Chicken_or_turkey_and_rice_with_tomato_based_sauce_mixture_	Chicken or turkey and rice with tomato-based sauce (mixture)	0	27243500.0
27243600	CHICKEN  RICE W/ SOY-BASED SAUCE (MIXTURE)	Chicken_or_turkey_and_rice_with_soy_based_sauce_mixture_	Chicken or turkey and rice with soy-based sauce (mixture)	0	27243600.0
27243700	CHICKEN IN CHEESE SCE W/ SPANISH RICE	Chicken_in_cheese_sauce_with_Spanish_rice	Chicken in cheese sauce with Spanish rice	0	27243700.0
27246100	CHICKEN W/ DUMPLINGS (MIXTURE)	Chicken_or_turkey_with_dumplings_mixture_	Chicken or turkey with dumplings (mixture)	0	27246100.0
27246200	CHICKEN W/ STUFFING (MIXTURE)	Chicken_or_turkey_with_stuffing_mixture_	Chicken or turkey with stuffing (mixture)	0	27246200.0
27246300	CHICKEN OR TURKEY CAKE, PATTY OR CROQUETTE	Chicken_or_turkey_cake_patty_or_croquette	Chicken or turkey cake, patty, or croquette	0	27246300.0
27246400	CHICKEN SOUFFLE	Chicken_or_turkey_souffle	Chicken or turkey souffle	0	27246400.0
27246500	MEAT LOAF MADE W/ CHICKEN OR TURKEY	Meat_loaf_made_with_chicken_or_turkey	Meat loaf made with chicken or turkey	0	27246500.0
27246505	MEAT LOAF W/ CHICKEN OR TURKEY, W/ TOMATO SAUCE	Meat_loaf_made_with_chicken_or_turkey_with_tomato_based_sauce	Meat loaf made with chicken or turkey, with tomato-based sauce	0	27246505.0
27250020	CLAMS, STUFFED	Clams_stuffed	Clams, stuffed	0	27250020.0
27250030	CODFISH BALL OR CAKE	Codfish_ball_or_cake	Codfish ball or cake	0	27250030.0
27250040	CRAB CAKE	Crab_cake	Crab cake	0	27250040.0
27250050	FISH CAKE OR PATTY, NS AS TO FISH	Fish_cake_or_patty_NS_as_to_fish	Fish cake or patty, NS as to fish	0	27250050.0
27250060	GEFILTE FISH	Gefilte_fish	Gefilte fish	0	27250060.0
27250070	SALMON CAKE OR PATTY (INCLUDE SALMON CROQUETTE)	Salmon_cake_or_patty	Salmon cake or patty	0	27250070.0
27250080	SALMON LOAF	Salmon_loaf	Salmon loaf	0	27250080.0
27250110	SCALLOPS  NOODLES W/ CHEESE SAUCE (MIXTURE)	Scallops_and_noodles_with_cheese_sauce_mixture_	Scallops and noodles with cheese sauce (mixture)	0	27250110.0
27250120	SHRIMP AND NOODLES, NO SAUCE (MIXTURE)	Shrimp_and_noodles_no_sauce_mixture_	Shrimp and noodles, no sauce (mixture)	0	27250120.0
27250122	SHRIMP AND NOODLES WITH GRAVY (MIXTURE)	Shrimp_and_noodles_with_gravy_mixture_	Shrimp and noodles with gravy (mixture)	0	27250122.0
27250124	SHRIMP AND NOODLES WITH (MUSHROOM) SOUP (MIXTURE)	Shrimp_and_noodles_with_mushroom_soup_mixture_	Shrimp and noodles with (mushroom) soup (mixture)	0	27250124.0
27250126	SHRIMP AND NOODLES WITH CREAM OR WHITE SAUCE (MIXTURE)	Shrimp_and_noodles_with_cream_or_white_sauce_mixture_	Shrimp and noodles with cream or white sauce (mixture)	0	27250126.0
27250128	SHRIMP AND NOODLES WITH SOY-BASED SAUCE (MIXTURE)	Shrimp_and_noodles_with_soy_based_sauce_mixture_	Shrimp and noodles with soy-based sauce (mixture)	0	27250128.0
27250130	SHRIMP  NOODLES W/ CHEESE SAUCE	Shrimp_and_noodles_with_cheese_sauce_mixture_	Shrimp and noodles with cheese sauce (mixture)	0	27250130.0
27250132	SHRIMP AND NOODLES WITH TOMATO SAUCE (MIXTURE)	Shrimp_and_noodles_with_tomato_sauce_mixture_	Shrimp and noodles with tomato sauce (mixture)	0	27250132.0
27250150	TUNA LOAF	Tuna_loaf	Tuna loaf	0	27250150.0
27250160	TUNA CAKE OR PATTY	Tuna_cake_or_patty	Tuna cake or patty	0	27250160.0
27250210	CLAM CAKE OR PATTY (INCLUDE DEVILED)	Clam_cake_or_patty	Clam cake or patty	0	27250210.0
27250220	OYSTER FRITTER	Oyster_fritter	Oyster fritter	0	27250220.0
27250250	FLOUNDER W/CRAB STUFFING	Flounder_with_crab_stuffing	Flounder with crab stuffing	0	27250250.0
27250260	LOBSTER W/ BREAD STUFFING,BAKED	Lobster_with_bread_stuffing_baked	Lobster with bread stuffing, baked	0	27250260.0
27250270	CLAMS, CASINO	Clams_Casino	Clams Casino	0	27250270.0
27250300	MACKEREL CAKE OR PATTY	Mackerel_cake_or_patty	Mackerel cake or patty	0	27250300.0
27250310	HADDOCK CAKE OR PATTY	Haddock_cake_or_patty	Haddock cake or patty	0	27250310.0
27250400	SHRIMP CAKE OR PATTY (INCL SHRIMP BURGER OR STICK)	Shrimp_cake_or_patty	Shrimp cake or patty	0	27250400.0
27250410	SHRIMP W/ CRAB STUFFING	Shrimp_with_crab_stuffing	Shrimp with crab stuffing	0	27250410.0
27250450	SHRIMP TOAST, FRIED	Shrimp_toast_fried	Shrimp toast, fried	0	27250450.0
27250520	SEAFOOD, RESTRUCTURED (INCL IMITATION CRABMEAT)	Seafood_restructured	Seafood restructured	0	27250520.0
27250550	SEAFOOD SOUFFLE	Seafood_souffle	Seafood souffle	0	27250550.0
27250610	TUNA NOODLE CASSEROLE W/ CREAM OR WHITE SAUCE	Tuna_noodle_casserole_with_cream_or_white_sauce	Tuna noodle casserole with cream or white sauce	0	27250610.0
27250630	TUNA NOODLE CASSEROLE W/ (MUSHROOM) SOUP	Tuna_noodle_casserole_with_mushroom_soup	Tuna noodle casserole with (mushroom) soup	0	27250630.0
27250710	TUNA  RICE W/ (MUSHROOM) SOUP (MIXTURE)	Tuna_and_rice_with_mushroom_soup_mixture_	Tuna and rice with (mushroom) soup (mixture)	0	27250710.0
27250810	FISH  RICE W/ TOMATO-BASED SAUCE	Fish_and_rice_with_tomato_based_sauce	Fish and rice with tomato-based sauce	0	27250810.0
27250820	FISH  RICE W/ CREAM SAUCE	Fish_and_rice_with_cream_sauce	Fish and rice with cream sauce	0	27250820.0
27250830	FISH  RICE W/ (MUSHROOM) SOUP	Fish_and_rice_with_mushroom_soup	Fish and rice with (mushroom) soup	0	27250830.0
