Food.code	Main.food.description	Old.Main.food.description	FoodID
11710379	Similac_Sensitive_infant_formula_prepared_from_powder_made_with_baby_water	Similac_Sensitive_infant_formula_prepared_from_powder_made_with_baby_water	11710379.
11710380	Similac_Sensitive_for_SpitUp_infant_formula_NS_as_to_form	Similac_Sensitive_for_SpitUp_infant_formula_NS_as_to_form	11710380.
11710381	Similac_Sensitive_for_SpitUp_infant_formula_readytofeed	Similac_Sensitive_for_SpitUp_infant_formula_readytofeed	11710381.
11710383	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_water_NFS	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_water_NFS	11710383.
11710387	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_tap_water	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_tap_water	11710387.
11710388	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710388.
11710389	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_baby_water	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_baby_water	11710389.
11710470	Similac_Expert_Care_NeoSure_infant_formula_NS_as_to_form	Similac_Expert_Care_NeoSure_infant_formula_NS_as_to_form	11710470.
11710471	Similac_Expert_Care_NeoSure_infant_formula_readytofeed	Similac_Expert_Care_NeoSure_infant_formula_readytofeed	11710471.
11710473	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_water_NFS	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_water_NFS	11710473.
11710477	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_tap_water	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_tap_water	11710477.
11710478	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710478.
11710479	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_baby_water	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_baby_water	11710479.
11710480	Similac_Go_and_Grow_infant_formula_NS_as_to_form	Similac_Go_and_Grow_infant_formula_NS_as_to_form	11710480.
11710481	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_water_NFS	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_water_NFS	11710481.
11710482	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_tap_water	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_tap_water	11710482.
11710483	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710483.
11710484	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_baby_water	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_baby_water	11710484.
11710620	Enfamil_PREMIUM_Newborn_infant_formula_NS_as_to_form	Enfamil_PREMIUM_Newborn_infant_formula_NS_as_to_form	11710620.
11710621	Enfamil_PREMIUM_Newborn_infant_formula_readytofeed	Enfamil_PREMIUM_Newborn_infant_formula_readytofeed	11710621.
11710626	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_water_NFS	11710626.
11710627	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_tap_water	11710627.
11710628	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710628.
11710629	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_baby_water	11710629.
11710630	Enfamil_PREMIUM_Infant_infant_formula_NS_as_to_form	Enfamil_PREMIUM_Infant_infant_formula_NS_as_to_form	11710630.
11710631	Enfamil_PREMIUM_Infant_infant_formula_readytofeed	Enfamil_PREMIUM_Infant_infant_formula_readytofeed	11710631.
11710632	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	11710632.
11710633	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	11710633.
11710634	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	11710634.
11710635	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	11710635.
11710636	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_water_NFS	11710636.
11710637	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_tap_water	11710637.
11710638	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710638.
11710639	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_baby_water	11710639.
11710640	Enfamil_PREMIUM_LIPIL_infant_formula_NS_as_to_form	Enfamil_PREMIUM_LIPIL_infant_formula_NS_as_to_form	11710640.
11710642	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	11710642.
11710643	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	11710643.
11710644	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	11710644.
11710645	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	11710645.
11710646	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	11710646.
11710647	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	11710647.
11710648	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710648.
11710649	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	11710649.
11710650	Enfamil_LIPIL_infant_formula_NS_as_to_form	Enfamil_LIPIL_infant_formula_NS_as_to_form	11710650.
11710651	Enfamil_LIPIL_infant_formula_readytofeed	Enfamil_LIPIL_infant_formula_readytofeed	11710651.
11710652	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	11710652.
11710653	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	11710653.
11710654	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	11710654.
11710655	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	11710655.
11710656	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	11710656.
11710657	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	11710657.
11710658	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710658.
11710659	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	11710659.
11710660	Enfamil_A_R_Lipil_infant_formula_NS_as_to_form	Enfamil_A.R._Lipil_infant_formula_NS_as_to_form	11710660.
11710661	Enfamil_A_R_Lipil_infant_formula_readytofeed	Enfamil_A.R._Lipil_infant_formula_readytofeed	11710661.
11710663	Enfamil_A_R_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_A.R._LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	11710663.
11710664	Enfamil_A_R_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_A.R._LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	11710664.
11710665	Enfamil_EnfaCare_LIPIL_infant_formula_NS_as_to_form	Enfamil_EnfaCare_LIPIL_infant_formula_NS_as_to_form	11710665.
11710666	Enfamil_EnfaCare_LIPIL_infant_formula_readytofeed	Enfamil_EnfaCare_LIPIL_infant_formula_readytofeed	11710666.
11710667	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	11710667.
11710668	Enfamil_A_R_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_A.R._LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710668.
11710669	Enfamil_A_R_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_A.R._LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	11710669.
11710670	Enfamil_Gentlease_LIPIL_infant_formula_NS_as_to_form	Enfamil_Gentlease_LIPIL_infant_formula_NS_as_to_form	11710670.
11710671	Enfamil_Gentlease_LIPIL_infant_formula_readytofeed	Enfamil_Gentlease_LIPIL_infant_formula_readytofeed	11710671.
11710673	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	11710673.
11710674	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	11710674.
11710675	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710675.
11710676	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	11710676.
11710677	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	11710677.
11710678	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710678.
11710679	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	11710679.
11710680	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_NS_as_to_form	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_NS_as_to_form	11710680.
11710681	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_readytofeed	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_readytofeed	11710681.
11710683	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	11710683.
11710687	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	11710687.
11710688	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710688.
11710689	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	11710689.
11710690	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_NS_as_to_form	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_NS_as_to_form	11710690.
11710693	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	11710693.
11710697	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	11710697.
11710698	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710698.
11710699	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	11710699.
11710800	Pediasure_infant_formula_NS_as_to_form	Pediasure_infant_formula_NS_as_to_form	11710800.
11710801	Pediasure_infant_formula_readytofeed	Pediasure_infant_formula_readytofeed	11710801.
11710805	Pediasure_Fiber_infant_formula_NS_as_to_form	Pediasure_Fiber_infant_formula_NS_as_to_form	11710805.
11710806	Pediasure_Fiber_infant_formula_readytofeed	Pediasure_Fiber_infant_formula_readytofeed	11710806.
11710910	Gerber_Good_Start_Gentle_Plus_infant_formula_NS_as_to_form	Gerber_Good_Start__Gentle_Plus_infant_formula_NS_as_to_form	11710910.
11710911	Gerber_Good_Start_Gentle_Plus_infant_formula_readytofeed	Gerber_Good_Start_Gentle_Plus_infant_formula_readytofeed	11710911.
11710912	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	11710912.
11710913	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	11710913.
11710914	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	11710914.
11710915	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	11710915.
11710916	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	11710916.
11710917	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_tap_water	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_tap_water	11710917.
11710918	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710918.
11710919	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_baby_water	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_baby_water	11710919.
11710920	Gerber_Good_Start_Protect_Plus_infant_formula_NS_as_to_form	Gerber_Good_Start_Protect_Plus_infant_formula_NS_as_to_form	11710920.
11710923	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	11710923.
11710927	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_tap_water	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_tap_water	11710927.
11710928	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710928.
11710929	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_baby_water	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_baby_water	11710929.
11710930	Gerber_Good_Start_2_Gentle_Plus_infant_formula_NS_as_to_form	Gerber_Good_Start_2_Gentle_Plus_infant_formula_NS_as_to_form	11710930.
11710933	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	11710933.
11710937	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_tap_water	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_tap_water	11710937.
11710938	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710938.
11710939	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_baby_water	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_baby_water	11710939.
11710940	Gerber_Good_Start_2_Protect_Plus_infant_formula_NS_as_to_form	Gerber_Good_Start_2_Protect_Plus_infant_formula_NS_as_to_form	11710940.
11710943	Gerber_Good_Start_2_Protect_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	Gerber_Good_Start_2_Protect_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	11710943.
11710947	Gerber_Good_Start_2_Protect_Plus_infant_formula_prepared_from_powder_made_with_tap_water	Gerber_Good_Start_2_Protect_Plus_infant_formula_prepared_from_powder_made_with_tap_water	11710947.
11710948	Gerber_Good_Start_2_Protect_Plus_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Gerber_Good_Start_2_Protect_Plus_infant_formula_prepared_from_powder_made_with_plain_bottled_water	11710948.
11710949	Gerber_Good_Start_2_Protect_Plus_infant_formula_prepared_from_powder_made_with_baby_water	Gerber_Good_Start_2_Protect_Plus_infant_formula_prepared_from_powder_made_with_baby_water	11710949.
11710960	Americas_Store_Brand_infant_formula_NS_as_to_form	Americas_Store_Brand_infant_formula_NS_as_to_form	11710960.
11710961	Americas_Store_Brand_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	Americas_Store_Brand_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	11710961.
