FoodCode	ModCode	Main.food.description	Old.Main.food.description	FoodID
27343480	0	Chicken_or_turkey_noodle_casserole_made_with_mushroom_soup_no_carrots	Chicken or turkey noodle casserole, made with mushroom soup, no carrots	27343480.0
27343510	0	Chicken_or_turkey_stew_in_tomato_based_sauce_with_noodles_with_carrots	Chicken or turkey stew, in tomato-based sauce, with noodles, with carrots	27343510.0
27343520	0	Chicken_or_turkey_stew_in_tomato_based_sauce_with_noodles_no_carrots	Chicken or turkey stew, in tomato-based sauce, with noodles, no carrots	27343520.0
27343910	0	Chicken_or_turkey_chow_mein_chop_suey_with_chow_mein_noodles	Chicken or turkey chow mein (chop suey), with chow mein noodles	27343910.0
27345230	0	Chicken_or_turkey_rice_corn_and_cheese_with_gravy_KFC_Rice_Bowl_with_Gravy_	Chicken or turkey, rice, corn, and cheese, with gravy (KFC Rice Bowl with Gravy)	27345230.0
27347100	0	Chicken_or_turkey_pot_pie	Chicken or turkey pot pie	27347100.0
27350020	0	Paella_with_seafood	Paella with seafood	27350020.0
27350030	0	Seafood_stew_in_tomato_based_sauce_with_potatoes_no_carrots	Seafood stew, in tomato-based sauce, with potatoes, no carrots	27350030.0
27350050	0	Shrimp_chow_mein_chop_suey_with_chow_mein_noodles	Shrimp chow mein (chop suey), with chow mein noodles	27350050.0
27350060	0	Shrimp_creole_with_rice	Shrimp creole, with rice	27350060.0
27350080	0	Tuna_noodle_casserole_with_cream_or_white_sauce_with_vegetables	Tuna noodle casserole, with cream or white sauce, with vegetables	27350080.0
27350110	0	Bouillabaisse	Bouillabaisse	27350110.0
27350200	0	Oyster_pie	Oyster pie	27350200.0
27350310	0	Seafood_stew_in_tomato_based_sauce_with_potatoes_and_carrots	Seafood stew, in tomato-based sauce, with potatoes and carrots	27350310.0
27350410	0	Tuna_noodle_casserole_made_with_mushroom_soup_with_vegetables	Tuna noodle casserole, made with mushroom soup, with vegetables	27350410.0
27360100	0	Brunswick_stew	Brunswick stew	27360100.0
27360120	0	Beef_chicken_and_pork_chow_mein_chop_suey_with_chow_mein_noodles	Beef, chicken, and pork chow mein (chop suey), with chow mein noodles	27360120.0
27363000	0	Gumbo_with_rice_and_shellfish_pork_and_or_poultry_New_Orleans_style_	Gumbo with rice and shellfish, pork, and/or poultry (New Orleans style)	27363000.0
27363100	0	Jambalaya_with_meat_and_rice	Jambalaya, with meat and rice	27363100.0
27410250	0	Beef_shish_kabob_with_vegetables_no_potatoes	Beef shish kabob with vegetables, no potatoes	27410250.0
27411100	0	Beef_stew_in_tomato_based_sauce_with_carrots_and_onions	Beef stew, in tomato-based sauce, with carrots and onions	27411100.0
27411120	0	Swiss_steak	Swiss steak	27411120.0
27411200	0	Beef_stew_in_tomato_based_sauce_with_peppers	Beef stew, in tomato-based sauce, with peppers	27411200.0
27415100	0	Beef_and_vegetable_stir_fry_in_soy_based_sauce_with_carrots_and_broccoli	Beef and vegetable stir fry, in soy-based sauce, with carrots and broccoli	27415100.0
27415150	0	Beef_chow_mein_chop_suey_no_noodles	Beef chow mein (chop suey), no noodles	27415150.0
27415170	0	Kung_Pao_beef	Kung Pao beef	27415170.0
27416150	0	Chinese_pepper_steak	Chinese pepper steak	27416150.0
27416300	0	Beef_taco_filling_beef_cheese_tomato_taco_sauce	Beef taco filling: beef, cheese, tomato, taco sauce	27416300.0
27416400	0	Sukiyaki_stir_fried_beef_and_vegetables_in_soy_sauce_	Sukiyaki (stir fried beef and vegetables in soy sauce)	27416400.0
27420010	0	Cabbage_with_ham_hocks	Cabbage with ham hocks	27420010.0
27420020	0	Ham_salad_with_mayonnaise	Ham salad, with mayonnaise	27420020.0
27420020	207087	Ham_salad_with_low_calorie_mayonnaise	Ham salad, with low-calorie mayonnaise	27420020.207087
27420080	0	Greens_with_ham_or_pork	Greens with ham or pork	27420080.0
27420150	0	Kung_Pao_pork	Kung Pao pork	27420150.0
27420160	0	Moo_Shu_Mu_Shi_Pork_without_Chinese_pancake	Moo Shu (Mu Shi) Pork, without Chinese pancake	27420160.0
27420390	0	Pork_chow_mein_chop_suey_no_noodles	Pork chow mein (chop suey), no noodles	27420390.0
27420470	0	Sausage_and_peppers	Sausage and peppers	27420470.0
27430400	0	Lamb_stew_in_gravy_with_carrots_no_potatoes	Lamb stew, in gravy, with carrots, no potatoes	27430400.0
27430410	0	Lamb_stew_in_gravy_no_carrots_or_potatoes	Lamb stew, in gravy, no carrots or potatoes	27430410.0
27430610	0	Lamb_shish_kabob_with_vegetables_no_potatoes	Lamb shish kabob, with vegetables, no potatoes	27430610.0
27440130	0	Chicken_or_turkey_shish_kabob_with_tomato_onion_and_green_pepper	Chicken or turkey shish kabob, with tomato, onion, and green pepper	27440130.0
27441120	0	Chicken_or_turkey_creole_without_rice	Chicken or turkey creole, without rice	27441120.0
27443110	0	Chicken_or_turkey_a_la_king_with_carrots	Chicken or turkey a la king with carrots	27443110.0
27443120	0	Chicken_or_turkey_a_la_king_with_mushrooms	Chicken or turkey a la king with mushrooms	27443120.0
27443150	0	Chicken_or_turkey_divan	Chicken or turkey divan	27443150.0
27445110	0	Chicken_and_vegetable_stir_fry_in_soy_based_sauce_with_green_pepper_broccoli_and_carrots	Chicken and vegetable stir fry, in soy-based sauce, with green pepper, broccoli and carrots	27445110.0
27445120	0	Chicken_and_vegetable_stir_fry_in_soy_based_sauce_with_bamboo_shoots_and_water_chestnuts	Chicken and vegetable stir fry, in soy-based sauce, with bamboo shoots and water chestnuts	27445120.0
27445150	0	General_Tso_General_Gau_chicken	General Tso (General Gau) chicken	27445150.0
27445180	0	Moo_Goo_Gai_Pan	Moo Goo Gai Pan	27445180.0
27445220	0	Kung_pao_chicken	Kung pao chicken	27445220.0
27445250	0	Almond_chicken	Almond chicken	27445250.0
27446100	0	Chicken_or_turkey_chow_mein_chop_suey_no_noodles	Chicken or turkey chow mein (chop suey), no noodles	27446100.0
27446200	0	Chicken_salad_with_mayonnaise	Chicken salad, with mayonnaise	27446200.0
27446200	100506	Turkey_salad_with_mayonnaise_type_dressing_Miracle_Whip_	Turkey salad, with mayonnaise-type dressing (Miracle Whip)	27446200.100506
27446200	204361	Chicken_salad_with_low_calorie_mayonnaise_type_dressing_Miracle_Whip_Light_	Chicken salad, with low-calorie mayonnaise-type dressing (Miracle Whip Light)	27446200.204361
27446200	205134	Turkey_salad_with_fat_free_mayonnaise_type_dressing_Miracle_Whip_Fat_Free_	Turkey salad, with fat free mayonnaise-type dressing (Miracle Whip Fat Free)	27446200.205134
27446200	205292	Chicken_salad_with_low_calorie_mayonnaise	Chicken salad, with low-calorie mayonnaise	27446200.205292
27446205	0	Turkey_salad_with_mayonnaise_and_grapes_and_almonds	Turkey salad, with mayonnaise and grapes and almonds	27446205.0
27446220	0	Turkey_salad_with_mayonnaise_and_egg	Turkey salad, with mayonnaise and egg	27446220.0
27446240	0	Chicken_salad_with_ranch_dressing	Chicken salad, with ranch dressing	27446240.0
27446245	0	Turkey_salad_with_light_ranch_dressing	Turkey salad, with light ranch dressing	27446245.0
27446250	0	Chicken_salad_with_Italian_dressing	Chicken salad, with Italian dressing	27446250.0
27446255	0	Turkey_salad_with_light_Italian_dressing	Turkey salad, with light Italian dressing	27446255.0
27446260	0	Chicken_or_turkey_salad_made_with_any_type_of_fat_free_dressing	Chicken or turkey salad, made with any type of fat free dressing	27446260.0
27446300	0	Salad_grilled_chicken_lettuce_tomato_no_dressing	Salad, grilled chicken, lettuce, tomato, no dressing	27446300.0
27446315	0	Salad_grilled_chicken_bacon_cheese_lettuce_tomato_carrots_no_dressing	Salad, grilled chicken, bacon, cheese, lettuce, tomato, carrots, no dressing	27446315.0
27446320	0	Salad_fried_chicken_bacon_cheese_lettuce_tomato_carrots_no_dressing	Salad, fried chicken, bacon, cheese, lettuce, tomato, carrots, no dressing	27446320.0
27446350	0	Salad_grilled_chicken_lettuce_fruit_nuts_no_dressing	Salad, grilled chicken, lettuce, fruit, nuts, no dressing	27446350.0
27446355	0	Salad_Asian_chicken_crispy_noodles_lettuce_tangerine_almonds_no_dressing	Salad, Asian chicken, crispy noodles, lettuce, tangerine, almonds, no dressing	27446355.0
27446360	0	Salad_grilled_chicken_cheese_lettuce_tomato_no_dressing	Salad, grilled chicken, cheese, lettuce, tomato, no dressing	27446360.0
27446362	0	Salad_fried_chicken_cheese_lettuce_tomato_no_dressing	Salad, fried chicken, cheese, lettuce, tomato, no dressing	27446362.0
27450010	0	Crab_salad_with_mayonnaise	Crab salad, with mayonnaise	27450010.0
27450020	0	Lobster_salad_with_mayonnaise	Lobster salad, with mayonnaise	27450020.0
27450040	0	Shrimp_chow_mein_chop_suey_no_noodles	Shrimp chow mein (chop suey), no noodles	27450040.0
27450060	0	Tuna_salad_with_mayonnaise	Tuna salad, with mayonnaise	27450060.0
27450060	200020	Tuna_salad_with_low_calorie_mayonnaise_type_dressing_Miracle_Whip_Light_	Tuna salad, with low-calorie mayonnaise-type dressing (Miracle Whip Light)	27450060.200020
27450060	200099	Tuna_salad_with_fat_free_mayonnaise_type_dressing_Miracle_Whip_	Tuna salad, with fat free mayonnaise-type dressing (Miracle Whip)	27450060.200099
27450060	200685	Tuna_salad_with_light_mayonnaise	Tuna salad, with light mayonnaise	27450060.200685
27450060	205378	Tuna_salad_with_mayonnaise_type_dressing_Miracle_Whip_	Tuna salad, with mayonnaise-type dressing (Miracle Whip)	27450060.205378
27450064	0	Tuna_salad_with_ranch_dressing	Tuna salad, with ranch dressing	27450064.0
27450065	0	Tuna_salad_with_light_ranch_dressing	Tuna salad, with light ranch dressing	27450065.0
27450066	0	Tuna_salad_with_Italian_dressing	Tuna salad, with Italian dressing	27450066.0
27450067	0	Tuna_salad_with_light_Italian_dressing	Tuna salad, with light Italian dressing	27450067.0
27450070	0	Shrimp_salad_with_mayonnaise	Shrimp salad, with mayonnaise	27450070.0
27450070	206281	Shrimp_salad_with_mayonnaise_type_dressing_Miracle_Whip_	Shrimp salad, with mayonnaise-type dressing (Miracle Whip)	27450070.206281
27450090	0	Tuna_salad_with_cheese_mayonnaise	Tuna salad, with cheese, mayonnaise	27450090.0
27450090	207602	Tuna_salad_with_cheese_low_calorie_mayonnaise_type_dressing_Miracle_Whip_Light_	Tuna salad, with cheese, low-calorie mayonnaise-type dressing (Miracle Whip Light)	27450090.207602
27450100	0	Tuna_salad_with_egg_mayonnaise	Tuna salad, with egg, mayonnaise	27450100.0
27450100	100026	Tuna_salad_with_egg_low_calorie_mayonnaise_type_dressing_Miracle_Whip_Light_	Tuna salad, with egg, low-calorie mayonnaise-type dressing (Miracle Whip Light)	27450100.100026
27450100	201154	Tuna_salad_with_egg_fat_free_mayonnaise_type_dressing_Miracle_Whip_Fat_Free_	Tuna salad, with egg, fat free mayonnaise-type dressing (Miracle Whip Fat Free)	27450100.201154
27450100	202694	Tuna_salad_with_egg_low_calorie_mayonnaise	Tuna salad, with egg, low-calorie mayonnaise	27450100.202694
27450100	205734	Tuna_salad_with_egg_mayonnaise_type_dressing_Miracle_Whip_	Tuna salad, with egg, mayonnaise-type dressing (Miracle Whip)	27450100.205734
27450110	0	Salad_shrimp_egg_lettuce_tomato_carrots_no_dressing	Salad, shrimp, egg, lettuce, tomato, carrots, no dressing	27450110.0
27450130	0	Crab_salad_with_imitation_crab	Crab salad, with imitation crab	27450130.0
27450190	0	Seafood_garden_salad_with_seafood_lettuce_tomato_and_or_carrots_other_vegetables_no_dressing	Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing	27450190.0
27450210	0	Seafood_garden_salad_with_seafood_lettuce_eggs_tomato_and_or_carrots_other_vegetables_no_dressing	Seafood garden salad with seafood, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing	27450210.0
27450250	0	Oysters_Rockefeller	Oysters Rockefeller	27450250.0
27450310	0	Lomi_salmon	Lomi salmon	27450310.0
27450410	0	Hunan_shrimp	Hunan shrimp	27450410.0
27450420	0	Shrimp_and_vegetable_stir_fry_in_soy_based_sauce_with_snow_peas_water_chestnuts_onion_and_celery	Shrimp and vegetable stir fry, in soy-based sauce, with snow peas, water chestnuts, onion, and celery	27450420.0
27450450	0	Shrimp_creole_no_rice_with_margarine	Shrimp creole, no rice, with margarine	27450450.0
27450450	206275	Shrimp_creole_no_rice_with_vegetable_oil	Shrimp creole, no rice, with vegetable oil	27450450.206275
27450470	0	Kung_Pao_shrimp	Kung Pao shrimp	27450470.0
27450510	0	Tuna_casserole_with_vegetables_and_mushroom_soup_no_noodles	Tuna casserole, with vegetables and mushroom soup, no noodles	27450510.0
27460100	0	Lau_lau_pork_and_fish_wrapped_in_taro_or_spinach_leaves_	Lau lau (pork and fish wrapped in taro or spinach leaves)	27460100.0
27460750	0	Liver_beef_or_calves_and_onions	Liver, beef or calves, and onions	27460750.0
27464000	0	Gumbo_without_rice_with_shellfish_pork_and_or_poultry_New_Orleans_style_	Gumbo, without rice, with shellfish, pork, and/or poultry (New Orleans style)	27464000.0
27510110	0	Beef_barbecue_sandwich_on_bun	Beef barbecue sandwich, on bun	27510110.0
27510210	0	Wendy_s_Kid_s_Meal_Cheeseburger	Wendy's, Kid's Meal Cheeseburger	27510210.0
27510220	0	Cheeseburger_with_mayonnaise_or_salad_dressing_on_bun	Cheeseburger, with mayonnaise or salad dressing, on bun	27510220.0
27510230	0	Cheeseburger_with_mayonnaise_and_ketchup_on_bun	Cheeseburger, with mayonnaise and ketchup, on bun	27510230.0
27510240	0	Cheeseburger_1_4_lb_meat_plain_on_bun	Cheeseburger, 1/4 lb meat, plain, on bun	27510240.0
27510250	0	Cheeseburger_1_4_lb_meat_with_mayonnaise_on_bun	Cheeseburger, 1/4 lb meat, with mayonnaise, on bun	27510250.0
27510260	0	Cheeseburger_1_4_lb_meat_with_mushrooms_on_bun	Cheeseburger, 1/4 lb meat, with mushrooms, on bun	27510260.0
27510265	0	Double_cheeseburger_slider_plain_on_miniature_bun	Double cheeseburger, slider, plain, on miniature bun	27510265.0
27510270	0	Double_cheeseburger_plain_on_bun	Double cheeseburger, plain, on bun	27510270.0
27510280	0	Double_cheeseburger_with_mayonnaise_on_bun	Double cheeseburger, with mayonnaise, on bun	27510280.0
27510290	0	Double_cheeseburger_plain_on_double_decker_bun	Double cheeseburger, plain, on double-decker bun	27510290.0
27510300	0	Double_cheeseburger_with_mayonnaise_on_double_decker_bun	Double cheeseburger, with mayonnaise, on double-decker bun	27510300.0
27510310	0	McDonald_s_Cheeseburger	McDonald's, Cheeseburger	27510310.0
27510311	0	Cheeseburger_slider_plain_on_miniature_bun	Cheeseburger, slider, plain, on miniature bun	27510311.0
27510320	0	McDonald_s_Quarter_Pounder_with_Cheese	McDonald's, Quarter Pounder with Cheese	27510320.0
27510330	0	Burger_King_Double_Cheeseburger	Burger King, Double Cheeseburger	27510330.0
27510350	0	Wendy_s_Single_with_Cheese	Wendy's, Single with Cheese	27510350.0
27510355	0	Cheeseburger_1_3_lb_meat_with_mayonnaise_and_ketchup_on_bun	Cheeseburger, 1/3 lb meat, with mayonnaise and ketchup, on bun	27510355.0
27510359	0	Cheeseburger_1_3_lb_meat_with_mushrooms_and_mayonnaise_on_bun	Cheeseburger, 1/3 lb meat, with mushrooms and mayonnaise, on bun	27510359.0
27510360	0	Bacon_cheeseburger_with_mayonnaise_and_ketchup_on_bun	Bacon cheeseburger, with mayonnaise and ketchup, on bun	27510360.0
27510370	0	Wendy_s_Double_with_Cheese	Wendy's, Double with Cheese	27510370.0
27510375	0	Double_cheeseburger_1_4_lb_meat_patties_with_ketchup_on_bun	Double cheeseburger, 1/4 lb meat patties, with ketchup, on bun	27510375.0
27510380	0	Wendy_s_Triple_with_Cheese	Wendy's, Triple with Cheese	27510380.0
27510390	0	Double_bacon_cheeseburger_1_4_lb_meat_patties_on_bun	Double bacon cheeseburger, 1/4 lb meat patties, on bun	27510390.0
27510400	0	Bacon_cheeseburger_1_4_lb_meat_with_ketchup_on_bun	Bacon cheeseburger, 1/4 lb meat, with ketchup, on bun	27510400.0
27510410	0	Hamburger_with_chili_on_bun	Hamburger, with chili, on bun	27510410.0
27510425	0	Wendy_s_Baconator	Wendy's, Baconator	27510425.0
27510430	0	Double_bacon_cheeseburger_1_4_lb_meat_patties_with_mayonnaise_and_ketchup_on_bun	Double bacon cheeseburger, 1/4 lb meat patties, with mayonnaise and ketchup, on bun	27510430.0
27510435	0	Hardee_s_Monster_Thickburger	Hardee's, Monster Thickburger	27510435.0
27510440	0	Bacon_cheeseburger_1_4_lb_meat_with_mayonnaise_and_ketchup_on_bun	Bacon cheeseburger, 1/4 lb meat, with mayonnaise and ketchup, on bun	27510440.0
27510445	0	Bacon_cheeseburger_1_3_lb_meat_with_ketchup_on_bun	Bacon cheeseburger, 1/3 lb meat, with ketchup, on bun	27510445.0
27510450	0	Cheeseburger_1_4_lb_meat_with_ham_on_bun	Cheeseburger, 1/4 lb meat, with ham, on bun	27510450.0
27510480	0	Cheeseburger_1_4_lb_meat_with_cheese_sauce_and_grilled_onions_on_rye_bun	Cheeseburger, 1/4 lb meat, with cheese sauce and grilled onions, on rye bun	27510480.0
27510500	0	Hamburger_plain_on_bun	Hamburger, plain, on bun	27510500.0
27510510	0	Wendy_s_Jr_Hamburger	Wendy's, Jr. Hamburger	27510510.0
27510520	0	Burger_King_Whopper_Jr_	Burger King, Whopper Jr.	27510520.0
27510530	0	Hamburger_1_4_lb_meat_plain_on_bun	Hamburger, 1/4 lb meat, plain, on bun	27510530.0
27510540	0	Double_hamburger_with_ketchup_on_bun	Double hamburger, with ketchup, on bun	27510540.0
27510560	0	Wendy_s_Single	Wendy's, Single	27510560.0
27510570	0	Hamburger_2_1_2_oz_meat_with_mayonnaise_on_bun	Hamburger, 2-1/2 oz meat, with mayonnaise, on bun	27510570.0
27510590	0	Hamburger_with_mayonnaise_on_bun	Hamburger, with mayonnaise, on bun	27510590.0
27510600	0	Hamburger_slider_plain_on_miniature_bun	Hamburger, slider, plain, on miniature bun	27510600.0
27510620	0	McDonald_s_Quarter_Pounder	McDonald's, Quarter Pounder	27510620.0
27510630	0	Hamburger_1_4_lb_meat_with_mayonnaise_on_bun	Hamburger, 1/4 lb meat, with mayonnaise, on bun	27510630.0
27510650	0	Double_hamburger_plain_on_bun	Double hamburger, plain, on bun	27510650.0
27510660	0	Double_hamburger_with_mayonnaise_on_bun	Double hamburger, with mayonnaise, on bun	27510660.0
27510670	0	Double_hamburger_with_mayonnaise_and_ketchup_on_bun	Double hamburger, with mayonnaise and ketchup, on bun	27510670.0
